"ID_REF"	"GSM3581926"	"GSM3581927"	"GSM3581928"	"GSM3581929"	"GSM3581930"	"GSM3581931"	"GSM3581932"	"GSM3581933"	"GSM3581934"	"GSM3581935"	"GSM3581936"	"GSM3581937"
"ASHGV40024438"	8.034392	7.5483503	7.7920165	7.36576	7.4062634	8.017051	8.003993	7.747509	7.6225924	7.6932487	7.001385	7.6808558
"ASHGV40024439"	8.337038	8.480008	8.214804	7.609134	7.6777596	8.41769	8.172373	8.046219	8.435019	7.8076105	7.5336757	7.82185
"ASHGV40024440"	12.267924	12.346687	12.141776	12.19573	11.973851	12.147412	12.696566	11.763937	12.015897	12.882639	11.630157	11.480933
"ASHGV40024441"	8.345123	8.973672	8.519891	7.083506	7.8570952	8.396118	7.372374	7.47639	7.928314	7.2763824	7.6192746	7.5382094
"ASHGV40024443"	10.267126	10.393853	10.24873	10.068654	10.246987	10.860888	10.432879	10.594874	10.832192	10.483978	10.224294	10.225388
"ASHGV40024444"	7.0941133	7.053702	7.3708887	6.056661	5.6757584	7.0264864	6.0345182	5.38662	6.298201	5.844285	4.99675	5.5679984
"ASHGV40024446"	9.277119	10.015557	9.802478	11.538809	11.614466	11.506278	12.202323	11.750693	11.01	12.3415365	11.626248	10.553502
"ASHGV40024448"	5.3965497	5.8100195	5.573259	5.3442264	5.568329	5.801691	5.2809334	5.519682	5.812312	5.678134	3.990126	5.917767
"ASHGV40024449"	3.0962026	2.430861	7.8354135	2.373732	3.2919424	9.117478	3.2042508	3.2060587	9.938725	3.091084	2.6216886	8.676218
"ASHGV40024450"	3.4862897	3.0935035	6.1686215	3.6828194	2.7303782	6.7685037	2.4661245	2.460818	7.4689116	3.527255	3.2605104	6.856018
"ASHGV40024451"	2.3945029	2.430861	8.800958	2.6290255	2.5859785	10.372776	2.4661245	2.460818	11.499772	2.9439127	2.6494408	10.100499
"ASHGV40024453"	2.3945029	2.430861	8.602381	3.7849002	2.6407356	10.395045	3.454355	2.460818	11.021343	3.4618075	3.9692585	9.768122
"ASHGV40024454"	2.3945029	2.430861	12.291552	6.6873317	3.174319	13.634867	4.8894467	4.1066337	14.641669	4.9468646	2.9634304	14.060817
"ASHGV40024456"	3.8131897	6.3179507	2.4563587	2.8717632	3.2912836	2.5497591	2.4661245	4.001209	4.3524137	3.6815188	3.3466163	4.429198
"ASHGV40024458"	2.3945029	2.430861	7.525493	2.3791711	2.3900926	9.437838	2.4661245	2.460818	10.016263	2.3836071	2.3774798	8.724276
"ASHGV40024459"	4.8329954	4.7685714	8.926195	4.9638243	4.690811	10.5498905	5.1744533	4.672812	11.550541	4.969887	4.6086226	10.598544
"ASHGV40024460"	2.3945029	2.430861	4.826188	2.3771176	2.3900926	4.625383	2.4661245	2.460818	7.1170373	2.3836071	2.3774798	4.8956165
"ASHGV40024465"	5.523306	5.940701	5.8759327	5.466383	5.46201	6.5405946	5.963657	5.50376	6.238894	5.5845866	4.5256877	5.8833265
"ASHGV40024466"	11.799634	13.604133	11.688294	13.546177	13.328425	13.046507	13.372935	12.577061	13.3090925	13.394586	12.575839	12.468764
"ASHGV40024468"	13.310249	14.560296	13.276761	13.519682	13.676583	13.846274	13.517073	13.21081	13.278201	13.434404	13.267233	12.8507595
"ASHGV40024472"	5.021927	5.552748	5.033406	5.8704367	5.174158	6.1456733	6.1437716	6.0662413	5.694013	5.6321993	5.391584	5.131178
"ASHGV40024473"	5.3651032	8.298573	5.600124	6.5284567	7.3446617	5.8593464	8.40608	8.164323	6.552468	8.79011	7.088307	6.7027535
"ASHGV40024474"	14.631233	12.750504	13.57581	13.641981	12.411764	13.638582	14.826335	13.7931595	13.424122	13.059158	12.256255	12.825384
"ASHGV40024476"	10.211724	9.490646	9.155048	9.064264	8.931151	9.900981	9.365781	8.799068	9.410755	9.380339	8.863639	9.0088005
"ASHGV40024477"	4.90032	5.7985086	4.82272	7.6634517	4.8840055	5.2990484	6.604889	4.301186	4.7257175	5.538013	4.733198	4.956721
"ASHGV40024479"	4.9096966	3.9708195	4.166022	5.2509017	4.0082245	4.657765	4.3613706	4.179715	5.0503755	4.55481	4.42853	4.975409
"ASHGV40024482"	7.4077296	8.572999	8.541258	8.802941	9.870827	6.9076385	7.5283017	9.905974	8.10109	9.0456295	10.400196	10.09894
"ASHGV40024484"	10.8032675	11.40181	10.884206	10.729822	11.126618	9.869119	9.323911	10.690405	9.650251	11.055733	11.255706	10.7941
"ASHGV40024492"	8.856431	8.75324	9.895238	9.613756	10.601151	6.988614	7.4545016	10.325104	7.627356	9.543249	11.508648	10.578648
"ASHGV40024493"	8.839893	8.805244	10.331364	9.323478	10.490525	7.7583275	7.8777213	10.239687	7.708772	9.17156	10.811316	10.583544
"ASHGV40024495"	10.362733	11.402474	10.833764	10.56706	11.845882	9.891172	9.133391	11.592548	9.723038	11.039498	12.185496	11.624358
"ASHGV40024496"	8.218679	8.349973	9.272927	8.970058	9.706843	7.1973863	7.1621075	9.637288	7.478486	8.989114	10.292755	9.642356
"ASHGV40024497"	5.112071	4.8807178	5.4137096	4.368263	5.6061497	4.3419003	4.4800506	4.905098	4.6803846	5.0196743	5.459097	5.1451554
"ASHGV40024498"	6.8410454	6.662507	7.2773433	7.2533045	6.7262173	7.7508774	7.450201	6.7260113	7.643692	7.338741	7.025536	7.3377333
"ASHGV40024511"	6.3989835	5.820701	5.576944	5.634772	5.8810706	6.526717	6.1468887	5.554736	6.3586903	5.971048	5.538336	5.9322076
"ASHGV40024514"	6.223626	6.188319	6.43504	6.1991405	6.0746303	6.148835	6.224828	6.0567803	5.9252634	6.140004	5.777172	5.8973675
"ASHGV40024515"	7.39485	7.1973863	6.916679	7.2620068	7.0132456	7.7497716	7.2947493	7.0535197	7.635188	7.192294	6.992341	7.152584
"ASHGV40024516"	11.199866	13.061782	11.223905	12.459668	12.464232	13.227699	13.481507	12.5877075	13.465072	13.075388	11.631443	12.770132
"ASHGV40024517"	7.092205	7.095618	6.724539	6.4280906	6.2258043	6.5731945	7.4394016	7.3352337	7.4838777	6.257807	5.4944863	5.015756
"ASHGV40024518"	5.7966866	5.6963663	6.547055	5.600688	5.2616377	5.9304667	5.450446	5.0961456	6.016861	5.392283	5.1661615	5.882734
"ASHGV40024519"	12.035659	12.983866	12.497651	11.739342	11.934912	14.200416	12.023947	11.806243	13.068569	11.596439	11.056846	11.907865
"ASHGV40024520"	11.121399	11.163939	11.857421	11.167294	11.1139965	13.577389	11.903946	11.720973	13.086995	11.502281	11.324403	12.12015
"ASHGV40024522"	10.534168	10.709142	10.307405	8.638644	9.810054	12.136214	10.403931	10.478779	10.285486	9.402471	10.116148	10.465789
"ASHGV40024523"	13.410527	13.980957	13.545251	13.376853	13.625995	14.53301	14.108815	13.921927	14.371337	13.265294	13.017763	13.239849
"ASHGV40024525"	9.160031	9.294506	8.990787	8.844022	8.935427	9.261952	9.199333	9.242454	9.669548	9.224026	9.049314	9.110723
"ASHGV40024528"	10.386144	10.650237	10.043693	10.117132	10.213266	11.253067	10.797137	10.021732	10.712661	10.316961	10.0017395	10.246576
"ASHGV40024529"	8.803713	7.588316	8.862563	6.9186206	6.682934	8.030529	6.5326405	6.8319893	7.255225	6.021342	6.8167562	6.917934
"ASHGV40024530"	9.804006	10.722884	9.322554	9.732175	9.739725	10.906923	9.955522	9.176129	10.113132	9.376748	9.012105	9.336719
"ASHGV40024531"	16.471127	16.578314	16.406155	16.190123	16.245441	16.444725	16.437574	16.261662	16.432833	16.250513	15.921131	16.326815
"ASHGV40024533"	17.573622	17.2669	17.471523	17.356657	17.42689	17.661488	17.40577	17.338196	17.301424	17.244944	17.169025	17.2669
"ASHGV40024534"	8.858708	8.59099	8.486841	8.541541	8.749088	8.55002	9.226883	9.139772	8.900374	9.335462	8.954833	8.803713
"ASHGV40024536"	10.114899	9.961749	9.992285	9.627549	9.640655	10.962231	10.42846	10.012288	10.226989	10.414531	9.968664	10.016726
"ASHGV40024538"	7.216423	7.3573318	7.011386	7.2324653	7.454035	6.678118	7.045938	7.171231	6.834756	6.774991	7.208949	6.435853
"ASHGV40024539"	12.380222	12.908426	12.201516	12.232093	12.124664	12.830029	12.738011	12.2306185	12.563249	12.396551	11.753632	11.983251
"ASHGV40024540"	10.410332	10.594874	10.230878	10.5169	10.188054	11.153593	10.71178	10.608136	10.748167	10.925649	10.475088	10.190382
"ASHGV40024541"	14.935441	14.712515	14.658963	14.595598	14.36137	15.268619	14.901796	14.591676	15.291119	15.015097	14.244003	14.55914
"ASHGV40024542"	2.9507835	3.3284554	3.4996674	4.24632	2.3900926	2.5497591	2.4661245	4.075635	3.5789256	2.3836071	2.9516366	3.5036
"ASHGV40024543"	13.896817	14.40719	13.83743	14.499601	14.006841	14.374614	14.738132	14.807921	14.8163595	14.5212755	13.909816	14.058283
"ASHGV40024545"	4.0844884	4.2452807	4.4575915	4.5437403	4.747821	4.673075	4.6231327	3.8935897	3.091084	4.2635117	3.283658	2.5874195
"ASHGV40024547"	4.787206	5.449256	5.6958365	5.3165364	5.025194	5.364235	5.1085615	5.034705	4.793787	4.8036942	4.6395006	4.9435997
"ASHGV40024549"	2.3945029	2.430861	4.1246214	2.4107907	2.7178764	4.764893	3.6589112	3.1599815	3.572806	3.3416185	3.4579613	3.789249
"ASHGV40024553"	8.4392395	8.928277	9.24065	7.055256	7.632941	10.41223	7.606998	7.398337	9.029537	7.698111	7.062081	8.070108
"ASHGV40024557"	6.690338	5.286303	6.252929	6.336333	5.484649	5.195741	6.711612	5.65794	5.371345	6.4520874	5.7095256	4.8616014
"ASHGV40024558"	6.0170827	5.86485	2.9903584	5.3352838	5.83041	5.9170504	2.4661245	5.631858	6.1014423	6.2851806	5.7201257	5.9590316
"ASHGV40024559"	10.435794	10.053245	9.850465	9.182191	8.904364	9.622132	9.747204	8.95746	9.0227	9.326908	9.014539	8.985757
"ASHGV40024560"	4.2062955	3.7336578	5.1285515	4.633859	4.2234406	4.6876893	4.5908403	3.2913966	4.780227	5.147462	5.6204085	5.3738914
"ASHGV40024561"	7.4374814	7.704861	7.2279	8.12166	7.9305916	8.378768	7.871133	7.7113466	8.201267	7.6375847	7.689663	7.64346
"ASHGV40024562"	4.9264956	3.0992143	4.5778527	3.0415812	4.566527	2.5497591	4.575171	4.5729413	4.608003	4.918036	4.559696	4.83454
"ASHGV40024564"	6.541119	6.3189163	6.4417076	6.5571895	6.5552034	6.6634393	6.57489	6.584038	6.9122276	6.3989835	6.548602	6.624007
"ASHGV40024565"	12.238237	12.780926	12.083667	12.481458	12.510892	12.049273	13.027397	12.662072	12.207619	12.78457	12.392547	12.085743
"ASHGV40024567"	8.284241	8.012671	7.8371816	7.2084217	7.3399253	7.850547	8.001149	7.605724	7.959449	7.4565554	7.488566	7.450201
"ASHGV40024569"	11.787102	10.234083	10.337122	9.383797	9.733927	10.406095	10.924203	10.340375	10.985145	9.789184	10.208227	10.35371
"ASHGV40024573"	13.514037	13.682262	13.510017	13.755472	13.000361	14.492138	13.375063	12.858425	13.407317	13.311642	12.329853	12.670643
"ASHGV40024574"	6.881673	6.6419206	6.7213097	4.8730206	5.8400073	6.419388	6.062108	5.839836	5.946788	5.8501005	6.328042	5.682779
"ASHGV40024575"	6.5162535	8.090156	7.322886	8.04967	8.479664	7.899314	8.277057	7.090623	8.318513	8.422962	8.430627	8.259814
"ASHGV40024579"	3.4824727	4.8066645	4.700282	4.796371	3.3260884	3.8802257	4.480147	4.655362	3.4185562	4.033859	3.7551284	3.3516803
"ASHGV40024582"	11.284416	10.9595375	10.985145	10.777495	10.757438	11.678255	11.328461	11.069786	11.580479	11.0887575	10.76991	10.956141
"ASHGV40024583"	10.186011	10.092263	9.877117	9.451658	9.581437	10.58295	10.023851	9.744167	10.4742155	9.865202	9.452068	9.629043
"ASHGV40024584"	10.817556	9.775556	10.118372	10.346777	10.346777	10.534619	11.386937	11.055305	11.027782	11.306541	10.7941	10.417465
"ASHGV40024587"	5.4415035	5.309565	5.570274	5.4256177	4.7404876	6.226657	5.592981	4.310442	5.785676	5.5459805	5.340513	5.5076756
"ASHGV40024589"	3.15403	2.430861	2.4563587	2.3778296	4.320837	2.5497591	2.4661245	2.460818	3.0663817	3.628896	2.419558	3.997443
"ASHGV40024590"	2.6057444	4.504469	3.491672	3.4652436	3.356391	4.250618	3.7573795	3.3148503	3.9155757	3.2324555	2.9954083	3.8050642
"ASHGV40024591"	2.3945029	3.368212	3.443466	4.9149303	3.1512437	3.9574003	4.994575	4.2415648	2.4100163	5.082389	2.643651	4.0788283
"ASHGV40024592"	6.587044	9.896852	11.2863455	12.460658	13.161786	12.831397	14.051281	13.776072	14.517147	14.251001	13.422223	14.487228
"ASHGV40024593"	13.267233	13.471921	12.881813	13.06552	13.087548	13.025708	13.227085	13.121281	13.145182	13.556076	12.889493	13.000361
"ASHGV40024594"	12.521614	13.556076	12.766246	13.263057	13.227699	11.805696	12.852268	13.00101	11.884562	13.053606	13.253043	12.799373
"ASHGV40024596"	5.241183	6.433518	5.486938	6.0614357	5.8464847	5.7982144	6.339521	5.7488647	5.8271008	6.084142	4.8932486	4.9388175
"ASHGV40024597"	12.297425	12.5950575	12.392022	12.418646	11.962887	13.292853	12.557509	12.164231	13.020586	12.646736	11.740289	12.336831
"ASHGV40024598"	7.425758	10.418133	7.750361	8.55002	9.010933	8.663265	8.502535	8.217104	9.163146	8.232198	7.8659253	8.223425
"ASHGV40024599"	11.463819	11.519942	11.144165	11.047858	11.102818	12.070563	11.676311	11.374037	12.11766	11.508137	11.18077	11.355392
"ASHGV40024602"	8.039885	10.183344	9.096716	9.327603	9.216443	10.207574	9.985492	9.5600605	10.8754635	8.978944	7.8780613	9.083727
"ASHGV40024604"	5.3376703	5.12087	6.178094	6.0495296	5.692017	6.1753564	6.1035304	5.2917924	6.3935843	6.1165614	5.855985	6.1276374
"ASHGV40024605"	17.438864	17.625372	17.356657	17.207705	17.026752	17.330683	17.356657	17.241297	17.461966	17.137928	16.97668	17.086836
"ASHGV40024607"	5.569892	6.70118	5.3092394	6.225022	5.898304	5.7346416	6.1451387	5.0653386	5.7635245	6.803457	5.591218	5.633085
"ASHGV40024608"	6.7863126	8.533636	6.3039465	7.1646447	7.822915	6.803816	8.272115	7.9376593	6.601681	7.875365	7.7462077	6.3537793
"ASHGV40024609"	3.7060277	2.430861	2.4563587	2.375185	3.5079992	4.2285132	3.8608816	3.2773232	5.286126	2.9339435	3.6597757	4.634364
"ASHGV40024611"	2.7898016	2.430861	3.0055683	2.3739572	2.3900926	2.5497591	2.4661245	2.460818	3.0536184	3.4609928	2.4145553	2.4541378
"ASHGV40024612"	16.588179	16.705013	16.948463	16.63091	16.298769	16.369184	16.561281	16.129913	15.87859	16.356417	16.264725	16.366472
"ASHGV40024613"	7.1086206	6.925727	7.3880515	8.297421	6.7308655	8.291707	8.053868	6.77447	8.030292	7.7936516	6.088739	7.039122
"ASHGV40024614"	10.874674	10.473779	11.0031395	10.759949	10.162327	12.193734	11.518233	11.0728855	11.719361	11.322116	10.674406	11.213377
"ASHGV40024615"	14.146118	14.279442	14.311895	13.838885	13.703773	14.636284	14.077235	13.4369335	14.565163	14.036195	13.014638	13.657237
"ASHGV40024616"	11.113663	12.168058	11.121949	12.884374	12.433969	12.101222	13.102952	12.193734	12.409685	12.749311	11.627853	11.571392
"ASHGV40024617"	8.980107	10.886951	8.404924	8.12038	10.4055195	6.7672143	9.7700615	10.576114	6.9983015	9.817024	10.281984	6.5093794
"ASHGV40024618"	4.211274	6.8303056	5.0006723	5.724987	6.730312	5.4071646	5.181466	5.1700916	5.2396193	5.58415	5.7177496	4.8188534
"ASHGV40024622"	9.612886	9.616629	9.330455	9.454481	9.381317	10.14582	9.801901	9.492972	9.767135	9.378969	9.399739	9.55759
"ASHGV40024623"	10.122875	10.584069	10.483978	10.517133	10.633249	11.817867	10.862356	10.70019	11.01243	10.5169	10.574127	10.48094
"ASHGV40024624"	5.219486	5.2091026	5.5161495	5.537465	4.4585824	5.3497386	4.959139	4.9191427	3.7360685	4.672965	3.3059525	4.511645
"ASHGV40024625"	17.169025	16.906328	17.050438	17.007967	17.066463	17.401924	17.069946	16.97668	16.960123	16.948463	16.816568	17.026752
"ASHGV40024626"	3.2480476	2.8292305	2.4563587	2.3733249	3.2435958	2.5497591	2.4661245	2.460818	2.7798498	2.669809	2.6819837	3.349673
"ASHGV40024627"	4.4696746	7.4872885	4.39919	6.2296553	5.986447	6.411818	6.6722436	5.1170344	5.5047674	5.623223	4.7950597	4.175859
"ASHGV40024628"	7.033781	7.0525465	7.175078	7.050147	6.969105	7.568756	7.1770363	7.1047564	7.6654553	7.1487365	6.961163	7.288792
"ASHGV40024629"	8.877919	8.695763	8.649971	8.485991	8.679172	8.978944	8.807415	8.818593	9.085254	8.741583	8.766932	8.689408
"ASHGV40024630"	10.264057	9.881503	10.574439	9.774913	9.591336	10.748167	10.408807	10.153897	10.857561	10.406913	9.169551	10.462382
"ASHGV40024634"	6.9595795	7.541343	6.831898	7.3078766	7.420935	6.932804	6.9128103	7.2672286	6.683758	7.063984	6.9824963	7.1282597
"ASHGV40024635"	9.702001	10.248118	9.799263	9.494207	9.638333	10.263035	9.995881	9.833719	10.264057	10.069175	9.850465	9.606777
"ASHGV40024638"	6.9107103	6.864652	6.950703	6.7871494	6.888343	7.7621937	7.0874405	6.964346	7.4694304	6.3885427	6.8766994	7.0034695
"ASHGV40024639"	4.2397513	4.962634	4.860925	5.6549377	3.409653	5.169632	4.8290834	4.270041	4.0441656	2.9563384	2.493934	2.6170053
"ASHGV40024643"	14.560296	14.536524	14.672406	14.649802	14.287727	15.726912	14.593277	14.627858	14.847044	14.52335	14.027706	14.280994
"ASHGV40024644"	12.432554	12.325126	12.449861	12.614546	13.095746	14.135671	13.571779	13.1230345	14.401642	13.2921	13.174251	13.587532
"ASHGV40024645"	11.043583	10.477887	10.735066	10.224294	10.052762	11.074694	10.520103	10.515416	10.639851	10.257419	10.174706	9.96019
"ASHGV40024647"	8.900374	8.82457	9.368201	8.906599	9.557053	10.126483	9.581701	10.142579	10.024406	9.445065	10.121994	9.865797
"ASHGV40024648"	10.545874	10.615386	10.430818	10.380103	10.054364	11.051315	10.824825	10.288658	10.70019	10.5040245	10.279199	10.260613
"ASHGV40024649"	3.6292162	3.2481835	3.3954942	2.3770244	3.957848	3.3969731	2.4661245	2.460818	3.7116559	3.8403084	3.3933992	3.416584
"ASHGV40024651"	11.969511	12.558637	12.267467	11.952837	11.885579	13.441147	12.474669	12.405156	12.918816	12.503267	11.895208	12.290525
"ASHGV40024652"	11.827042	11.190934	11.596439	10.703319	10.9227495	11.626248	11.528679	10.995828	11.5818615	11.196787	10.980387	10.65489
"ASHGV40024654"	6.9504724	7.152735	7.049581	7.722993	8.030529	7.8201146	8.318718	7.9693017	7.9465656	8.022409	8.045912	7.371138
"ASHGV40024655"	13.881639	13.246458	13.335425	12.213116	12.600302	12.91483	13.052688	12.399778	12.68482	12.547267	12.584136	12.39765
"ASHGV40024656"	7.0690184	6.8684716	7.156325	7.0241857	6.5104747	7.4466653	6.8608737	6.8796134	6.574561	6.657794	6.121367	6.735096
"ASHGV40024657"	12.346687	13.465072	12.080651	13.176314	13.337313	12.927439	13.476996	13.073131	13.06552	13.536434	12.920494	12.268625
"ASHGV40024660"	4.954449	3.9356964	3.7101078	3.3286004	2.781808	2.5497591	2.4661245	3.7321017	3.8208988	3.801775	3.0962026	3.4617062
"ASHGV40024661"	8.076662	8.178341	7.8599443	8.115483	7.713966	8.822811	8.224453	7.965426	8.684021	8.204948	8.09545	8.303865
"ASHGV40024662"	5.7597737	5.750705	4.5260572	5.4604397	5.7885523	6.125694	6.1880317	6.151083	5.7435117	5.7893248	5.803399	5.447554
"ASHGV40024664"	7.168523	7.4187603	7.042685	8.307708	7.6186385	7.4144473	6.964346	7.0119143	7.0936923	9.298684	8.062969	8.258054
"ASHGV40024665"	5.084834	5.6116786	5.0246167	5.283178	5.6309695	6.0140247	6.4490366	5.990902	6.3578763	6.0109196	5.1195436	5.6604233
"ASHGV40024668"	8.194223	8.080348	8.516945	8.169364	7.917625	8.779667	8.479664	7.6994743	8.329691	8.631016	7.7744203	7.9841714
"ASHGV40024669"	16.274761	15.685618	16.536863	16.045658	16.212341	16.99689	16.412666	16.06504	16.524961	16.355003	15.839375	16.25699
"ASHGV40024670"	9.563805	10.080406	6.0960956	8.348975	8.168204	7.0484424	9.908736	10.991517	10.028529	8.076083	6.314971	8.216819
"ASHGV40024672"	5.965435	5.929963	5.755161	5.6869884	5.886458	6.070096	6.267275	5.6432385	5.7040443	5.707615	5.0174937	5.5141587
"ASHGV40024673"	6.118177	6.205573	6.2728662	5.9884987	5.9852514	6.325696	6.0432744	5.754369	6.2853546	6.007143	6.054669	5.9798503
"ASHGV40024674"	10.996676	9.499961	9.3806095	8.718052	8.43751	8.66125	9.104571	8.034639	8.403983	8.168204	7.4754043	7.7505436
"ASHGV40024675"	7.573406	7.5540476	7.355758	6.4066315	6.7974715	5.5529127	6.6471767	6.500496	5.5431767	6.1925893	6.6654844	5.7125144
"ASHGV40024676"	4.211518	3.8282037	4.4071226	3.8610213	3.908624	4.3064365	3.675696	4.0137672	4.0658326	3.4208713	3.539532	3.9111676
"ASHGV40024677"	9.0227	9.054442	8.733626	9.031348	8.894504	9.411133	9.091684	8.713966	9.150571	9.115738	8.873391	9.106229
"ASHGV40024679"	9.875442	9.221622	9.797518	8.991068	9.179261	8.901122	9.011675	9.570998	9.058821	9.081502	9.290014	8.9922695
"ASHGV40024680"	3.3515065	4.209908	3.6714318	4.997524	3.7895305	2.5497591	4.404979	4.523045	4.153901	3.4291425	3.0683196	3.1054006
"ASHGV40024681"	4.333579	3.4776325	4.8719935	4.616311	4.9791837	5.177001	4.757633	3.5595777	5.1251445	5.1739936	5.5483413	5.066127
"ASHGV40024682"	7.601269	7.2589784	7.498879	7.2744226	7.118751	8.186061	7.678486	7.4715695	7.936751	7.3781834	7.324222	7.425758
"ASHGV40024683"	4.208593	4.213372	3.7647996	2.8894463	3.8742905	3.7107034	3.866521	3.1697435	3.4249701	4.07038	3.6267953	4.05279
"ASHGV40024684"	3.7872915	2.967129	2.4563587	2.3736103	3.843508	2.5497591	3.2547963	7.1555557	2.4100163	2.632598	3.2735608	3.1713328
"ASHGV40024685"	6.540955	6.2669287	6.3961525	7.036955	6.620652	7.9363117	6.9321694	6.687918	7.655078	6.9942183	6.4826365	6.8681273
"ASHGV40024686"	4.1976886	4.0881376	4.189329	3.4941847	4.178793	3.3653357	3.736952	3.7830262	3.3667743	4.4836864	2.8458266	2.3771646
"ASHGV40024687"	8.6925	8.486841	8.308289	8.586933	8.625065	9.1297035	8.78447	8.435578	8.857407	8.619096	8.248404	8.221101
"ASHGV40024690"	12.025541	11.455486	11.626248	11.284416	11.47796	11.939548	11.66481	11.364445	11.509122	11.568433	11.36598	11.067158
"ASHGV40024694"	8.441986	9.356356	8.64249	9.930597	9.927726	9.790891	10.464542	10.017207	10.156426	10.681605	9.411357	9.130614
"ASHGV40024696"	9.206542	9.199705	9.407688	9.007994	8.145309	9.262382	8.95746	8.491303	8.993356	8.709399	7.836365	8.30017
"ASHGV40024699"	6.6972494	6.380832	6.680448	6.440384	6.822114	7.0472503	6.647894	6.925069	7.2750516	6.611636	6.790916	7.581793
"ASHGV40024701"	11.020711	10.690037	10.626368	10.857	10.629066	11.3824835	10.775163	9.84708	10.7273035	10.933732	10.193277	10.334527
"ASHGV40024702"	7.442175	7.4427037	7.246372	7.341882	7.4154596	7.695043	7.5681353	7.2345967	7.63438	6.2221346	7.051606	6.043572
"ASHGV40024703"	5.4595904	5.775467	5.59237	5.1921916	5.3797436	5.4781113	5.6483326	4.6471925	5.0969043	5.0492864	4.9551516	4.9791837
"ASHGV40024706"	2.3945029	4.8754625	2.4563587	3.2432594	7.9125333	2.5497591	2.4661245	6.336506	2.4100163	2.3836071	7.359174	2.3771646
"ASHGV40024707"	9.081075	8.931571	9.18598	8.878194	8.735209	10.121678	9.703969	9.213455	9.592598	9.379384	9.064264	9.008347
"ASHGV40024710"	3.8675687	3.8889604	3.5685067	3.0049436	4.358243	5.1674376	4.232162	4.1608334	4.125459	4.0619664	3.805258	4.155545
"ASHGV40024711"	6.508177	6.113207	6.1007714	6.3634596	5.9872828	6.759122	6.1673555	6.265515	6.092634	4.579513	6.1520214	6.2523227
"ASHGV40024714"	9.526686	10.824825	10.305155	9.4866	11.466497	8.703913	8.006852	11.286865	8.860638	10.465789	12.17022	10.824397
"ASHGV40024716"	10.109805	10.78109	10.444559	8.809622	10.799018	9.721397	9.387369	11.108006	9.911845	9.804387	10.738667	10.515785
"ASHGV40024718"	9.430039	9.3390045	10.8754635	10.639352	11.487748	8.706889	9.43543	11.363505	9.474857	10.2537985	11.500207	11.425147
"ASHGV40024719"	5.9643016	5.3148823	8.112048	6.2941923	7.448302	5.0885305	5.270989	7.1452665	5.2697654	6.319578	7.779577	8.06575
"ASHGV40024720"	7.0081487	6.60327	8.173129	7.4649005	8.41704	5.663633	6.6522436	8.054715	5.47451	6.9517193	8.460324	7.950521
"ASHGV40024721"	7.9670234	8.525228	8.625509	8.1675	8.646451	8.01445	8.405747	8.618609	8.046401	8.304706	8.6438265	8.725053
"ASHGV40024722"	8.580126	8.227475	9.673881	9.296348	10.240842	7.300556	8.483607	10.283355	7.4858675	9.149586	10.670236	10.141178
"ASHGV40024723"	7.394636	8.011395	8.256585	7.6686163	9.080611	6.3646183	6.7208037	8.691526	6.949718	7.5984526	9.366371	8.438321
"ASHGV40024724"	10.884985	11.762987	11.196028	11.390603	11.772332	11.562714	11.989966	11.780491	11.685285	11.845215	11.697209	11.779568
"ASHGV40024725"	7.0039287	8.07519	7.9898157	7.9199886	9.01399	6.896558	6.868335	8.796333	6.8258915	8.556248	9.476989	9.000931
"ASHGV40024736"	9.813075	9.880243	10.849552	10.2654295	11.322116	7.8568454	9.0211	11.136263	8.771929	10.206082	12.036697	11.377386
"ASHGV40024737"	8.493698	8.68365	9.507231	9.077875	9.651263	7.702357	8.150974	9.287465	8.158068	9.021492	9.902197	9.608364
"ASHGV40024740"	10.436941	8.839893	10.488157	8.5539465	9.719836	8.709063	10.237513	10.291205	10.457425	10.256605	10.347698	10.307405
"ASHGV40024741"	9.251493	8.103274	10.14582	9.350593	10.645746	7.334588	8.098418	10.255473	8.510047	9.087928	10.828009	10.344559
"ASHGV40024742"	9.193961	9.018794	10.290345	9.889469	10.495086	7.8910356	8.36248	10.631407	8.265349	9.893668	10.933732	10.234853
"ASHGV40024743"	9.8304615	9.40496	10.509657	10.122875	11.051997	8.133666	8.9108	10.697899	8.812213	10.212179	11.326685	10.78219
"ASHGV40024744"	10.373936	9.689591	9.792734	10.144345	10.091984	8.280695	10.498331	10.0713005	8.682581	10.040013	9.772637	9.264443
"ASHGV40024745"	9.687268	9.21946	10.72083	10.468109	11.43858	8.689976	9.526686	11.364031	9.198399	10.17417	11.622697	11.327971
"ASHGV40024748"	9.142372	9.77028	11.496583	10.611501	11.784933	9.484459	8.1750765	11.21487	10.055152	9.987363	11.900756	11.787535
"ASHGV40024749"	7.3563085	5.0133147	6.7485104	9.742568	9.311321	7.1907024	7.516956	7.812869	7.041475	8.989352	9.104165	9.200232
"ASHGV40024751"	6.2367854	6.447733	7.721667	7.1603575	8.263974	5.6143236	7.8391185	7.5666933	5.718476	6.6747036	8.385612	7.9676914
"ASHGV40024752"	6.2901726	8.060318	7.494395	7.2834787	8.286447	6.092634	4.9267645	7.2031474	5.876116	7.1346526	8.1572075	7.9012556
"ASHGV40024753"	4.772613	4.516036	6.3351464	4.836741	6.7905645	5.0923576	5.019286	5.8580923	5.5590925	6.4578896	7.547602	7.1218176
